isbn13,title,author,cover_url,saved_path,status
9781401216220,Batman: The Man Who Laughs,"Ed Brubaker, Doug Mahnke, Patrick Zircher, Aaron Sowd, Steve Bird",,,not_found
9780399256930,Out of the Easy,Ruta Sepetys,,,not_found
9780060744520,"Midnight (Warriors: The New Prophecy, #1)",Erin Hunter,,,not_found
9780062273210,The Hard Thing About Hard Things: Building a Business When There Are No Easy Answers,Ben Horowitz,,,not_found
9781461052140,"The Fallen Star (Fallen Star, #1)",Jessica Sorensen,,,not_found
9780340936150,My Booky Wook,Russell Brand,,,not_found
9780345348660,"The Illearth War (The Chronicles of Thomas Covenant the Unbeliever, #2)",Stephen R. Donaldson,,,not_found
9781592406520,Just My Type: A Book About Fonts,Simon Garfield,,,not_found
9780399155480,"Promises in Death (In Death, #28)",J.D. Robb,,,not_found
9781846247190,The Zombie Room,R.D. Ronald,,,not_found
9780876853630,Love Is a Dog from Hell,Charles Bukowski,,,not_found
9780425259860,"Shadow Spell (The Cousins O'Dwyer Trilogy, #2)",Nora Roberts,http://books.google.com/books/content?id=_7KMDQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9780425259860.jpg,ok_googlebooks
9780316229300,"The Fifth Season (The Broken Earth, #1)",N.K. Jemisin,,,not_found
9780670019630,Shades of Grey,Jasper Fforde,,,not_found
9780552150220,The Analyst,John Katzenbach,,,not_found
9780307582390,"The Mysterious Benedict Society and the Prisoner's Dilemma (The Mysterious Benedict Society, #3)","Trenton Lee Stewart, Del Roy",,,not_found
9780140389660,"That Was Then, This Is Now",S.E. Hinton,,,not_found
9788252574590,Min kamp 1 (Min kamp #1),Karl Ove Knausgård,,,not_found
9780061579040,The Family Fang,Kevin    Wilson,,,not_found
9780385342320,"A Red Herring Without Mustard (Flavia de Luce, #3)",Alan Bradley,,,not_found
9780684804480,No Ordinary Time: Franklin and Eleanor Roosevelt: The Home Front in World War II,Doris Kearns Goodwin,,,not_found
9780375701900,Straight Man,Richard Russo,,,not_found
9780060744880,The Pursuit of Happyness,Chris Gardner,,,not_found
9780375701960,The Moviegoer,Walker Percy,,,not_found
9780808553040,"The Egypt Game (Game, #1)",Zilpha Keatley Snyder,,,not_found
9780385521220,"Sisterhood Everlasting (Sisterhood, #5)",Ann Brashares,,,not_found
9780451452020,Infinity Welcomes Careful Drivers (Red Dwarf #1),Grant Naylor,,,not_found
9780060735430,Coyote Blue,Christopher Moore,,,not_found
9780261102160,Unfinished Tales of Númenor and Middle-Earth,"J.R.R. Tolkien, Christopher Tolkien",,,not_found
9780413774030,The Cherry Orchard,"Anton Chekhov, Tom    Murphy",,,not_found
9781600965270,Orthodoxy,G.K. Chesterton,,,not_found
9780099478420,The Heart of the Matter,Graham Greene,http://books.google.com/books/content?id=tHiMEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780099478420.jpg,ok_googlebooks
9789953890580,فوضى الحواس,"أحلام مستغانمي, Ahlam Mosteghanemi",,,not_found
9781419711890,"The Long Haul (Diary of a Wimpy Kid, #9)",Jeff Kinney,,,not_found
9780060542090,Fancy Nancy,"Jane O'Connor, Robin Preiss Glasser",,,not_found
9780316018710,Sail,"James Patterson, Howard Roughan",,,not_found
9781408859640,The Sleeper and the Spindle,"Neil Gaiman, Chris Riddell",,,not_found
9780451419910,A Fall of Marigolds,Susan Meissner,,,not_found
9780452281430,"Beauty's Punishment (Sleeping Beauty, #2)","A.N. Roquelaure, Anne Rice",,,not_found
9781414310560,"The Negotiator (O'Malley, #1)",Dee Henderson,,,not_found
9780143417230,Can Love Happen Twice?,Ravinder Singh,,,not_found
9780060548930,"A Lion Among Men (The Wicked Years, #3)","Gregory Maguire, Douglas Smith",,,not_found
9780679728890,Death Comes for the Archbishop,Willa Cather,,,not_found
9781841497970,"Fair Game (Alpha & Omega, #3)",Patricia Briggs,,,not_found
9780802136690,This Boy's Life,Tobias Wolff,,,not_found
9780380720870,"Shadow of a Dark Queen (The Serpentwar Saga, #1)",Raymond E. Feist,,,not_found
9780312382860,"Patient Zero (Joe Ledger, #1)",Jonathan Maberry,,,not_found
9781423194550,"The Son of Sobek (Percy Jackson & Kane Chronicles Crossover, #1)",Rick Riordan,,,not_found
9789953716890,في ديسمبر تنتهي كل الأحلام,أثير عبدالله النشمي,,,not_found
9780446401050,Passion Unleashed (Demonica #3),Larissa Ione,,,not_found
9780307118390,Just for You (Little Critter),Mercer Mayer,,,not_found
9780152046910,"Talking to Dragons (Enchanted Forest Chronicles, #4)","Patricia C. Wrede, Peter de Sève",https://covers.openlibrary.org/b/isbn/9780152046910-L.jpg,covers/9780152046910.jpg,ok_openlibrary
9780060002500,Amazonia,James Rollins,,,not_found
9780743426800,"Inca Gold (Dirk Pitt, #12)",Clive Cussler,http://books.google.com/books/content?id=FtnQOJZVRlYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780743426800.jpg,ok_googlebooks
,"Own the Wind (Chaos, #1)",Kristen Ashley,,,not_found
9780380810340,Feeling Good: The New Mood Therapy,David D. Burns,,,not_found
9780446504130,NurtureShock: New Thinking About Children,"Po Bronson, Ashley Merryman",http://books.google.com/books/content?id=8e_ORAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780446504130.jpg,ok_googlebooks
9780425210280,"Predator (Kay Scarpetta, #14)",Patricia Cornwell,,,not_found
9780515141400,Blue Smoke,Nora Roberts,,,not_found
9781400069620,Delicious!,Ruth Reichl,,,not_found
9780894864020,Codependent No More: How to Stop Controlling Others and Start Caring for Yourself,Melody Beattie,,,not_found
9781933480090,Oblomov,"Ivan Goncharov, Stephen Pearl, Galya Diment",,,not_found
9780446579670,"Wild Fire (John Corey, #4)",Nelson DeMille,,,not_found
9780743497300,Two Little Girls in Blue,Mary Higgins Clark,,,not_found
9780553272120,"Daughter of the Empire (The Empire Trilogy, #1)","Raymond E. Feist, Janny Wurts",,,not_found
9780689872370,"Everlost (Skinjacker, #1)",Neal Shusterman,,,not_found
9781439136800,Dreams of a Dark Warrior (Immortals After Dark #11),Kresley Cole,,,not_found
9780142428700,"Theodore Boone: Kid Lawyer (Theodore Boone, #1)","John Grisham, Richard Thomas",,,not_found
9780142300700,"A Year Down Yonder (A Long Way from Chicago, #2)",Richard Peck,,,not_found
9781421514820,"High School Debut, Vol. 01 (High School Debut, #1)",Kazune Kawahara,,,not_found
9781594487580,My Name Is Memory,Ann Brashares,,,not_found
9780007203120,"Dead and Alive (Dean Koontz's Frankenstein, #3)",Dean Koontz,,,not_found
9781450595990,"Tiger's Voyage (The Tiger Saga, #3)",Colleen Houck,,,not_found
9780671449020,The Going-To-Bed Book,Sandra Boynton,,,not_found
9780060894080,Genome: the Autobiography of a Species in 23 Chapters,Matt Ridley,,,not_found
9780679744470,Written on the Body,Jeanette Winterson,,,not_found
9780064473620,"Knocked Out by My Nunga-Nungas (Confessions of Georgia Nicolson, #3)",Louise Rennison,,,not_found
9780842332290,"Desecration (Left Behind, #9)","Tim LaHaye, Jerry B. Jenkins",,,not_found
9781594205000,Redeployment,Phil Klay,,,not_found
9780385733980,Going Bovine,Libba Bray,,,not_found
9780752861750,The Postman Always Rings Twice,James M. Cain,,,not_found
9780375758780,The Glass Palace,Amitav Ghosh,,,not_found
9780965925080,Shadow Divers,Robert Kurson,,,not_found
9780385736850,"The Dead-Tossed Waves (The Forest of Hands and Teeth, #2)",Carrie Ryan,,,not_found
9781595144360,Chopsticks,"Jessica Anthony, Rodrigo Corral",,,not_found
9781250010120,Every Fifteen Minutes,Lisa Scottoline,,,not_found
9780385741390,"The Eye of Minds (The Mortality Doctrine, #1)",James Dashner,,,not_found
9780060535030,"City of the Beasts (Eagle and Jaguar, #1)","Isabel Allende, Margaret Sayers Peden",,,not_found
9780425212040,"Grave Surprise (Harper Connelly, #2)",Charlaine Harris,,,not_found
9780749934120,"Ceremony in Death (In Death, #5)",J.D. Robb,,,not_found
9780345807150,"Cockroaches (Harry Hole, #2)","Jo Nesbø, Don Bartlett",,,not_found
9780545052400,"11 Birthdays (Willow Falls, #1)",Wendy Mass,,,not_found
9789770915350,أولاد حارتنا,"Naguib Mahfouz, نجيب محفوظ",,,not_found
9780345460010,"The Scar (Bas-Lag, #2)",China Miéville,,,not_found
9780060751650,"Haunted (The Mediator, #5)",Meg Cabot,http://books.google.com/books/content?id=VMfveOyhr4kC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9780060751650.jpg,ok_googlebooks
9781579126930,"4:50 from Paddington (Miss Marple, #8)",Agatha Christie,http://books.google.com/books/content?id=THd8f1og-usC&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9781579126930.jpg,ok_googlebooks
,"Up to Me (The Bad Boys, #2)",M. Leighton,,,not_found
,"Waking Up Married (Waking Up, #1)",Mira Lyn Kelly,,,not_found
9780385907510,Moon Over Manifest,Clare Vanderpool,,,not_found
9780689860060,"Dragondrums (Harper Hall, #3)",Anne McCaffrey,,,not_found
9780553241600,Mila 18,Leon Uris,,,not_found
9780446574460,The Story of Beautiful Girl,Rachel Simon,,,not_found
9780140280560,"Galileo's Daughter: A Historical Memoir of Science, Faith and Love",Dava Sobel,,,not_found
9780719568960,"Sea of Poppies (Ibis Trilogy, #1)",Amitav Ghosh,,,not_found
9781854596380,Tartuffe,"Molière, Martin Sorrell",,,not_found
9780553291000,Nightfall,"Isaac Asimov, Robert Silverberg",,,not_found
9780061129770,"The Monkey Wrench Gang (Monkey Wrench Gang, #1)",Edward Abbey,,,not_found
9780152018480,How I Became a Pirate,"Melinda Long, David Shannon",,,not_found
9780062049640,"Love Wins: A Book About Heaven, Hell, and the Fate of Every Person Who Ever Lived",Rob Bell,,,not_found
9781400063840,Last Night in Twisted River,John Irving,,,not_found
9780312933550,A Matter of Honor,Jeffrey Archer,,,not_found
9780451233190,"Bite Club (The Morganville Vampires, #10)",Rachel Caine,,,not_found
9780743482880,Mr. Perfect,Linda Howard,,,not_found
9780553805550,No Time for Goodbye (No Time For Goodbye #1),Linwood Barclay,http://books.google.com/books/content?id=aas_mAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9780553805550.jpg,ok_googlebooks
9780545176870,Drawing from Memory,Allen Say,,,not_found
9780007273740,"The Dragon Keeper (Rain Wild Chronicles, #1)",Robin Hobb,,,not_found
9780195007770,A Sand County Almanac and Sketches Here and There,Aldo Leopold,,,not_found
9780805072070,Lassie Come-Home,"Eric Knight, Marguerite Kirmse",,,not_found
9780333710940,The Gruffalo,"Julia Donaldson, Axel Scheffler",,,not_found
9781932100660,"The China Study: The Most Comprehensive Study of Nutrition Ever Conducted And the Startling Implications for Diet, Weight Loss, And Long-term Health","T. Colin Campbell, Thomas M. Campbell II",,,not_found
9780345455290,"The Salmon of Doubt (Dirk Gently, #3)",Douglas Adams,,,not_found
9781857987640,The City and the Stars,Arthur C. Clarke,,,not_found
9780316737370,"How to Train Your Dragon (How to Train Your Dragon, #1)",Cressida Cowell,,,not_found
9782723495620,"Tokyo Ghoul, tome 1 (Tokyo Ghoul, #1)","Sui Ishida, 石田 スイ",,,not_found
9780224063980,"Jimmy Corrigan, the Smartest Kid on Earth",Chris Ware,,,not_found
9780349111890,Brief Interviews with Hideous Men,David Foster Wallace,,,not_found
9780061767590,"L.A. Candy (L.A. Candy, #1)",Lauren Conrad,,,not_found
9781416516730,All Around the Town,Mary Higgins Clark,,,not_found
9781440154230,The Siren,Kiera Cass,,,not_found
9780679764410,American Sphinx: The Character of Thomas Jefferson,Joseph J. Ellis,,,not_found
9780340686030,The Quiet Game,Greg Iles,,,not_found
9780307948690,Headhunters,"Jo Nesbø, Don Bartlett",,,not_found
9780399153360,"The Messenger (Gabriel Allon, #6)",Daniel Silva,,,not_found
9780060730260,"Ida B. . . and Her Plans to Maximize Fun, Avoid Disaster, and (Possibly) Save the World",Katherine Hannigan,https://covers.openlibrary.org/b/isbn/9780060730260-L.jpg,covers/9780060730260.jpg,ok_openlibrary
9780141023430,The Sheltering Sky,Paul Bowles,,,not_found
9780345495360,The Lady Elizabeth,Alison Weir,,,not_found
9781406331160,The Rest of Us Just Live Here,Patrick Ness,,,not_found
9781455503250,The Astronaut Wives Club,Lily Koppel,,,not_found
9780446581200,The Monster of Florence,"Douglas Preston, Mario Spezi",,,not_found
9780060084610,Cheaper by the Dozen,"Frank B. Gilbreth Jr., Ernestine Gilbreth Carey",,,not_found
9780553816330,"Seduced by Moonlight (Merry Gentry, #3)",Laurell K. Hamilton,,,not_found
9780375757910,The Man Who Was Thursday: A Nightmare,"G.K. Chesterton, Jonathan Lethem",,,not_found
9780316057550,Winter's Bone,Daniel Woodrell,,,not_found
9780060888640,"Sword Song (The Saxon Stories, #4)",Bernard Cornwell,,,not_found
,Bossman,Vi Keeland,,,not_found
9780061251340,Deceptively Delicious: Simple Secrets to Get Your Kids Eating Good Food,Jessica Seinfeld,,,not_found
9780316780380,The Weight of Water,Anita Shreve,,,not_found
9781301786460,"Music of the Heart (Runaway Train, #1)",Katie Ashley,,,not_found
9788423648990,Marina,Carlos Ruiz Zafón,,,not_found
9780988489110,"Truth (Consequences, #2)",Aleatha Romig,,,not_found
9780451203780,Scarlet Feather,Maeve Binchy,,,not_found
9780060507770,"The Last Hero (Discworld, #27; Rincewind #7)","Terry Pratchett, Paul Kidby",,,not_found
9780553275730,Fantastic Voyage,Isaac Asimov,http://books.google.com/books/content?id=4pMsEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,covers/9780553275730.jpg,ok_googlebooks
9781616386110,The Harbinger: The Ancient Mystery that Holds the Secret of America's Future,Jonathan Cahn,,,not_found
9780316254780,The Geography of You and Me,Jennifer E. Smith,,,not_found
9780062073170,"The English Girl (Gabriel Allon, #13)",Daniel Silva,,,not_found
9781409521970,"Angel (Angel, #1)",L.A. Weatherly,,,not_found
9780312243360,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,Philip Gourevitch,,,not_found
9781400068170,Clara and Mr. Tiffany,Susan Vreeland,,,not_found
9781416997950,"Seeds of Rebellion (Beyonders, #2)",Brandon Mull,,,not_found
9780785139870,Raymond E. Feist's Magician Master,"Bryan J.L. Glass, Tim Seeley, Hugo Petrus, Raymond E. Feist",,,not_found
9780440228650,Chinese Cinderella: The True Story of an Unwanted Daughter,Adeline Yen Mah,,,not_found
9780451225010,The Black Dagger Brotherhood: An Insider's Guide,J.R. Ward,,,not_found
,Ayat-Ayat Cinta,Habiburrahman El-Shirazy,,,not_found
9780192751030,"Ramona and Her Father (Ramona, #4)","Beverly Cleary, Alan Tiegreen",,,not_found
9781600963940,The Secret Adversary (Tommy and Tuppence #1),Agatha Christie,,,not_found
9781600104830,"Locke & Key, Vol. 2: Head Games","Joe Hill, Gabriel Rodríguez",,,not_found
9780394752850,Hopscotch,"Julio Cortázar, Gregory Rabassa",,,not_found
9780345528210,"Fallen (Will Trent, #5)",Karin Slaughter,,,not_found
9781250091840,"Stars Above (The Lunar Chronicles, #4.5)",Marissa Meyer,,,not_found
,"Sweet Dreams (Colorado Mountain, #2)",Kristen Ashley,,,not_found
9780425182870,"Chosen Prey (Lucas Davenport, #12)",John Sandford,,,not_found
9780312421430,No Logo,Naomi Klein,,,not_found
9780446698220,Fear and Loathing on the Campaign Trail '72,Hunter S. Thompson,,,not_found
9780385518510,Clapton: The Autobiography,Eric Clapton,,,not_found
9780743219600,Shroud for a Nightingale (Adam Dalgliesh #4),P.D. James,,,not_found
9780451210560,No Second Chance,Harlan Coben,,,not_found
9781250019840,"First Frost (Waverley Family, #2)",Sarah Addison Allen,,,not_found
9780330426640,Stories of Your Life and Others,Ted Chiang,,,not_found
9789707704660,Travesuras de la niña mala,Mario Vargas Llosa,,,not_found
9781565126800,The Girl Who Fell from the Sky,Heidi W. Durrow,,,not_found
9780375727280,Lunar Park,Bret Easton Ellis,,,not_found
9780553804320,"Hide (Detective D.D. Warren, #2)",Lisa Gardner,,,not_found
9780385349830,Manuscript Found in Accra,"Paulo Coelho, Margaret Jull Costa",,,not_found
9781682305030,"Broken Prince (The Royals, #2)",Erin Watt,,,not_found
9780007117150,Weaveworld,Clive Barker,,,not_found
9780312380790,Save Me,Lisa Scottoline,,,not_found
9780689869130,"The Rivers of Zadaa (Pendragon, #6)",D.J. MacHale,,,not_found
9780345527780,"Wicked Business (Lizzy & Diesel, #2)",Janet Evanovich,,,not_found
9780345414010,Friday,Robert A. Heinlein,,,not_found
9781414318640,"Her Mother's Hope (Marta's Legacy, #1)",Francine Rivers,http://books.google.com/books/content?id=Sz1pcgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,covers/9781414318640.jpg,ok_googlebooks
9780345438320,Nicholas and Alexandra,Robert K. Massie,,,not_found
9780395870820,Tuesday,David Wiesner,,,not_found
9780399148700,"Red Rabbit (Jack Ryan Universe, #3)",Tom Clancy,,,not_found
9780886773790,"Arrows of the Queen (Heralds of Valdemar, #1)",Mercedes Lackey,,,not_found
9780006497010,"Rise of a Merchant Prince (The Serpentwar Saga, #2)",Raymond E. Feist,,,not_found
9780374521720,Slouching Towards Bethlehem,Joan Didion,,,not_found
9780062002330,"Angelfire (Angelfire, #1)",Courtney Allison Moulton,,,not_found
9781451665600,Mile 81,Stephen King,,,not_found
9780375870900,Escape from Mr. Lemoncello's Library (Mr. Lemoncello's Library #1),Chris Grabenstein,,,not_found
9780689859400,"The Ironwood Tree (The Spiderwick Chronicles, #4)","Holly Black, Tony DiTerlizzi",,,not_found
9780689846240,The Yearling,Marjorie Kinnan Rawlings,,,not_found
9780312426230,The Brooklyn Follies,Paul Auster,,,not_found
9780767915300,The Sex Lives of Cannibals: Adrift in the Equatorial Pacific,J. Maarten Troost,,,not_found
9780446569900,I Am Ozzy,"Ozzy Osbourne, Chris Ayres",,,not_found
9780373210630,"Dare You To (Pushing the Limits, #2)",Katie McGarry,,,not_found
9780375703060,A Virtuous Woman,Kaye Gibbons,,,not_found
9780778313080,"Touch of Power (Healer, #1)",Maria V. Snyder,,,not_found
9780345374720,"The Sapphire Rose (The Elenium, #3)",David Eddings,,,not_found
9780515128540,"Tears of the Moon (Gallaghers of Ardmore / Irish Trilogy, #2)",Nora Roberts,,,not_found
9780751531210,The Gold Coast,Nelson DeMille,,,not_found
,"The Hook Up (Game On, #1)",Kristen Callihan,,,not_found
9781476798170,Did You Ever Have a Family,Bill Clegg,,,not_found
9780684839390,On Death and Dying,Elisabeth Kübler-Ross,,,not_found
